GEOID20,City,Congestion_Index,LOS_actual,Ave_Height,B08301_002E,B08301_003E,B08301_004E,B08301_005E,B08301_010E,B08301_018E,B08301_019E,B08301_021E,B15003_001E,B19013_001E,B19301_001E,B23025_003E,B23025_005E,BLOK_Compact,BLOK_Convex,BLOK_Elong,B_Compactness_Mean,B_Compactness_Median,B_Elongation_Mean,B_Elongation_Median,Block_Total_Area,Build_Cov_Ratio,Commercial_Area,Commercial_Pct,Crash_Inde,Elementary_sch,High_school,Industrial_Area,Industrial_Pct,Institutional_Pct,Length,Mixed_Use_Area,Mixed_Use_Pct,N_B_Vertx,Open_Space_Pct,P1_001N,PM25,Residential_Area,Residential_Pct,Total_Parcel_Count,Transportation_Pct,Vacant_Undeveloped_Pct,to_fire,to_hospital,to_police,LOS_actual_numeric
60371347102000.0,Los Angeles,2.0,Good,3.4514,633.0,535.0,98.0,55.0,88.0,0.0,9.0,0.0,808.0,57833.0,17238.0,764.0,5.0,0.5475785082546524,0.9426378369122956,2.7850139210745,0.4083913087442705,0.312022873388752,3.1655448724555466,2.505464427168271,39597.82745079474,0.5332367680440794,1864.9770780828103,4.71,14.291207399868886,4.0,9.08461570739746,0.0,0.0,0.0,83.09,0.0,0.0,19.03030303030303,0.0,1643.0,8.629486083984375,37732.85037271193,95.29,14.0,0.0,0.0,2.22222222222,4.0,4.0,1.0
60372172003010.0,Los Angeles,3.0,Medium,2.7491,349.0,312.0,37.0,28.0,27.0,10.0,0.0,78.0,571.0,70357.0,43838.0,539.0,75.0,0.5664389842554857,0.9830474183359096,2.9433280649519107,0.6439651696310007,0.6537879660317767,1.543330509711387,1.564769382457433,20569.19367177221,0.4647002244295944,4300.960202189171,20.91,30.191673749147608,3.0,6.179487228393555,0.0,0.0,0.0,17.45,0.0,0.0,10.913793103448276,0.0,253.0,10.424978256225586,16268.23346958304,79.09,34.0,0.0,0.0,0.833333333333,0.0,0.0,2.0
60372171012002.0,Los Angeles,3.0,Medium,2.7188,477.0,424.0,53.0,26.0,148.0,0.0,1.0,102.0,1313.0,128056.0,38662.0,1077.0,349.0,0.5197151754570907,0.9829023986508648,3.249273447517853,0.6501711246105253,0.6714146913867276,1.495390588484146,1.3081019660515854,29270.477934937266,0.4438173766569574,5884.109840220528,20.1,28.08180144533834,2.0,7.204081535339356,0.0,0.0,0.0,31.71,0.0,0.0,11.083333333333334,0.0,407.0,10.407846450805664,23386.36809471673,79.9,48.0,0.0,0.0,1.5,0.823529411765,0.823529411765,2.0
60372077122013.0,Los Angeles,4.0,Medium,17.7295,481.0,429.0,52.0,52.0,124.0,0.0,169.0,174.0,933.0,93487.0,68215.0,1167.0,142.0,0.741781770374974,1.0,1.4516215377706525,0.6031974419827231,0.6512599096962514,1.6248431649297448,1.791353567139795,18122.645684882456,0.7428480647957532,18122.645684882456,100.0,98.74907345876603,5.0,6.0,0.0,0.0,0.0,46.52,0.0,0.0,12.736842105263158,0.0,13.0,10.810745239257812,0.0,0.0,14.0,0.0,0.0,2.0,2.25,2.25,2.0
60371998021004.0,Los Angeles,4.0,Medium,4.5762,340.0,300.0,40.0,27.0,4.0,0.0,0.0,120.0,761.0,69732.0,27722.0,581.0,65.0,0.7389145088146356,1.0,1.4302983798372575,0.6431136379762339,0.6595277747033825,1.6515839641459586,1.4071381095553248,16459.47231194586,0.4402047653231108,0.0,0.0,17.474058523955854,2.0,6.0,0.0,0.0,0.0,118.25,0.0,0.0,11.106060606060606,0.0,189.0,10.835957527160645,16459.47231194586,100.0,27.0,0.0,0.0,2.0,8.0,8.0,2.0
60371200101007.0,Los Angeles,2.0,Good,3.2846,732.0,472.0,260.0,132.0,41.0,0.0,3.0,13.0,1050.0,57721.0,20070.0,931.0,75.0,0.5096488643120772,0.907380238813549,2.731308585502855,0.651139732248105,0.6436594916202626,1.268176673053475,1.1985484730132434,18061.877168014944,0.3475141109854259,0.0,0.0,29.671480630332788,2.0,6.0,0.0,0.0,0.0,81.27,0.0,0.0,11.724137931034482,0.0,141.0,8.838188171386719,18061.877168014944,100.0,34.0,0.0,0.0,4.0,9.6,9.6,1.0
60371096041004.0,Los Angeles,5.0,Poor,4.4334,429.0,403.0,26.0,19.0,39.0,0.0,0.0,54.0,702.0,62467.0,30576.0,547.0,15.0,0.4504805454651688,0.8593702963791524,2.9853378028024378,0.6562979866531283,0.6752757226616589,1.2942290217928134,1.1566841037369824,24603.464096527405,0.3135944719624234,0.0,0.0,12.300118623544188,4.0,6.0,0.0,0.0,0.0,79.13,0.0,0.0,11.080645161290322,0.0,127.0,8.74277400970459,24603.464096527405,100.0,35.0,0.0,0.0,2.0,2.0,2.0,3.0
60371173031001.0,Los Angeles,2.0,Good,2.7898,883.0,793.0,90.0,71.0,0.0,10.0,0.0,94.0,1838.0,145286.0,43847.0,1108.0,51.0,0.5053450083943372,0.7754461420972667,1.281891425234587,0.6328883601393144,0.6456072245191098,1.3507903804199948,1.2487611842112585,265580.59214132593,0.0943580670300531,0.0,0.0,11.53569964377398,3.0,6.0,0.0,0.0,0.0,95.36,0.0,0.0,12.017341040462428,0.0,332.0,8.756864547729492,265580.59214132593,100.0,90.0,0.0,0.0,2.47619047619,7.66666666667,7.66666666667,1.0
60372126102000.0,Los Angeles,2.0,Good,5.6179,823.0,755.0,68.0,62.0,220.0,0.0,4.0,250.0,1785.0,71402.0,38683.0,1417.0,133.0,0.7145197868686992,1.0,1.6123805231698942,0.5648087410964596,0.5828605320021549,1.8384263861936,1.3409875854176443,12074.858965375515,0.5097167953689086,3938.5472102429967,32.62,45.32940167353943,2.0,6.0,0.0,0.0,0.0,38.03,0.0,0.0,18.2,0.0,264.0,10.580618858337402,8136.311755132519,67.38,10.0,0.0,0.0,0.0,5.0,5.0,1.0
60372656022007.0,Los Angeles,3.0,Medium,13.407,370.0,327.0,43.0,43.0,0.0,0.0,117.0,294.0,1633.0,115048.0,84500.0,1035.0,171.0,0.6550162298350359,0.9611192062997856,2.0840241848452346,0.6066136280852408,0.5919826294626127,1.4950936362564402,1.3645764596748786,13293.840030631038,0.4003502624295992,0.0,0.0,15.477973606306362,2.0,8.0,0.0,0.0,0.0,95.08,0.0,0.0,12.942857142857145,0.0,53.0,9.855289459228516,13293.840030631038,100.0,21.0,0.0,0.0,4.0,5.25,5.25,2.0
60371834012008.0,Los Angeles,3.0,Medium,3.9078,405.0,362.0,43.0,0.0,20.0,0.0,0.0,76.0,729.0,94868.0,40184.0,585.0,32.0,0.7026067407964881,1.0,1.9556961823625263,0.6489177087264361,0.6610785140567916,1.637534889812367,1.5150394973838908,15043.111197782906,0.4147884835523326,0.0,0.0,8.491874135152754,2.0,6.0,0.0,0.0,0.0,100.22,0.0,0.0,10.737704918032788,0.0,104.0,10.168575286865234,15043.111197782906,100.0,31.0,0.0,0.0,1.0,6.85714285714,6.85714285714,2.0
60371993001002.0,Los Angeles,1.0,Good,0.8663,525.0,482.0,43.0,43.0,6.0,0.0,32.0,145.0,1020.0,141141.0,85113.0,769.0,50.0,0.1467460723995937,0.4155020137375301,4.924079529446243,,,,,,,,,8.34755248888536,4.0,6.0,,,,43.96,,,,,0.0,10.28321361541748,,,,,,2.0,10.0,10.0,1.0
60371851022005.0,Los Angeles,3.0,Medium,2.8767,454.0,394.0,60.0,55.0,13.0,0.0,17.0,686.0,1837.0,177994.0,93089.0,1398.0,228.0,0.2665515212313182,0.6641832949230749,2.2158526672279453,0.6284577552672933,0.6724965812904395,1.7173229529725025,1.2808977843886606,66352.13975158661,0.1685884383107019,0.0,0.0,6.788806071067774,5.0,6.783068656921387,0.0,0.0,0.0,80.5,0.0,0.0,10.401785714285714,0.0,159.0,10.55194091796875,66352.13975158661,100.0,95.0,0.0,0.0,4.41379310345,10.0,10.0,2.0
60371060203011.0,Los Angeles,6.0,Poor,3.8985,913.0,817.0,96.0,61.0,0.0,0.0,0.0,49.0,1330.0,101406.0,21893.0,1127.0,158.0,0.5502046504408749,1.0,3.5166815354162457,0.6027719283692411,0.5808008548362118,1.35024105299129,1.3214543015502798,19297.310150009635,0.3452002813725273,0.0,0.0,4.856188117704082,4.0,6.0,0.0,0.0,0.0,85.64,0.0,0.0,9.17948717948718,0.0,154.0,8.827476501464844,19297.310150009635,100.0,29.0,0.0,0.0,4.0,10.0,10.0,3.0
60371320012006.0,Los Angeles,2.0,Good,0.8804,199.0,163.0,36.0,36.0,0.0,0.0,0.0,146.0,400.0,125988.0,63051.0,353.0,0.0,0.1288588118173605,0.3819473336631284,3.526188453912692,,,,,,,,,9.389006090016997,3.0,6.0,,,,380.21,,,,,0.0,8.8045654296875,,,,,,0.0,15.0,15.0,1.0
60371349041006.0,Los Angeles,1.0,Good,3.1151,480.0,447.0,33.0,8.0,25.0,0.0,0.0,151.0,935.0,142596.0,40774.0,729.0,51.0,0.7495564656040659,0.9680361187448218,1.3800783947988895,0.6556168429717177,0.6863161102861768,1.2403693296078162,1.2180848454309476,10197.52825477323,0.2835589928032223,0.0,0.0,7.414198646574021,4.0,7.085714340209961,0.0,0.0,0.0,121.23,0.0,0.0,9.173913043478262,0.0,40.0,8.708894729614258,10197.52825477323,100.0,14.0,0.0,0.0,2.0,4.0,4.0,1.0
60371218021005.0,Los Angeles,2.0,Good,3.4522,482.0,327.0,155.0,111.0,15.0,0.0,0.0,41.0,716.0,95703.0,21490.0,563.0,21.0,0.4055362468594239,0.6888477725585384,2.1953634868012712,0.6255024835509,0.6269001630295308,1.639740501072086,1.245373365638847,13955.104155707906,0.2929655020995754,0.0,0.0,14.19884323448983,4.0,6.0,0.0,0.0,0.0,54.76,0.0,0.0,10.9,0.0,94.0,9.20394515991211,13955.104155707906,100.0,25.0,0.0,0.0,4.0,6.0,6.0,1.0
60371190011005.0,Los Angeles,1.0,Good,4.0343,1138.0,901.0,237.0,154.0,20.0,0.0,0.0,26.0,1702.0,132743.0,31845.0,1300.0,59.0,0.5199119320869119,0.9976711359690448,3.206613189300289,0.5848019374621019,0.5839193145660642,1.4510209710498827,1.382559951844795,18346.65087417872,0.3868203645687453,0.0,0.0,8.547453696585537,4.0,6.0,0.0,0.0,0.0,82.42,0.0,0.0,13.42622950819672,0.0,112.0,9.011579513549805,18346.65087417872,100.0,34.0,0.0,0.0,4.0,6.0,6.0,1.0
60372655211000.0,Los Angeles,4.0,Medium,24.6786,184.0,184.0,0.0,0.0,7.0,0.0,201.0,59.0,667.0,85168.0,63582.0,607.0,42.0,0.7744055659594311,0.9998556623820364,1.375546492812277,0.6819934447049589,0.6830735611516492,1.2337146575982765,1.1443326931564126,12845.742343325976,0.515267054758577,12845.742343325976,100.0,15.585424080195605,4.0,7.023255825042725,0.0,0.0,0.0,12.84,0.0,0.0,44.5,0.0,24.0,9.803729057312012,0.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0
60371112062001.0,Los Angeles,3.0,Medium,1.8723,282.0,282.0,0.0,0.0,0.0,0.0,0.0,65.0,490.0,136932.0,58258.0,369.0,11.0,0.2773664304086234,0.6995394642175827,1.288380799850523,0.6102783197046385,0.5916621333403714,1.3344816732935734,1.1789244677618145,63775.19252860471,0.2554474032902448,0.0,0.0,4.199949610775606,4.0,6.0,0.0,0.0,0.0,54.25,0.0,0.0,12.128440366972477,0.0,160.0,8.399748802185059,63775.19252860471,100.0,55.0,0.0,0.0,2.58823529412,2.5,2.5,2.0
60371219001006.0,Los Angeles,2.0,Good,2.8169,475.0,475.0,0.0,0.0,42.0,33.0,0.0,28.0,815.0,70339.0,26812.0,691.0,113.0,0.6944706000855099,0.9997709927254036,1.6853756115509486,0.6508974320633225,0.6791723980588295,1.48745961297837,1.303759701249719,12790.03301424223,0.3773170308169821,1432.8092937576323,11.2,13.375177446620729,2.0,6.0,0.0,0.0,0.0,100.72,0.0,0.0,10.551020408163266,0.0,104.0,9.3353853225708,11357.223720484595,88.8,22.0,0.0,0.0,4.0,6.0,6.0,1.0
60371218011007.0,Los Angeles,3.0,Medium,4.5073,1120.0,854.0,266.0,218.0,71.0,0.0,0.0,145.0,1782.0,49129.0,22130.0,1428.0,56.0,0.7853576277512668,0.9999987423385364,1.004329237737536,0.6377071948590447,0.670873158297038,1.467356786997701,1.3226177159272376,30273.71578145776,0.3956432216004937,4453.7104577871705,14.71,15.020227096340165,2.0,6.0,0.0,0.0,0.0,94.64,0.0,0.0,11.0,0.0,516.0,9.22729778289795,25820.00532367059,85.29,22.0,0.0,0.0,2.0,4.5,4.5,2.0
60371343031003.0,Los Angeles,1.0,Good,3.5526,228.0,159.0,69.0,0.0,19.0,0.0,0.0,3.0,385.0,,40414.0,321.0,49.0,0.7015092284923116,1.0,1.7058781255799615,0.6729721294703154,0.703534407146053,1.3654364898416544,1.248679613616695,15053.697720301272,0.3428302978242243,0.0,0.0,12.270731008156543,2.0,6.0,0.0,0.0,0.0,100.83,0.0,0.0,8.63265306122449,0.0,99.0,8.200563430786133,15053.697720301272,100.0,24.0,0.0,0.0,2.0,2.0,2.0,1.0
60371395022000.0,Los Angeles,2.0,Good,3.163,340.0,285.0,55.0,0.0,0.0,0.0,18.0,155.0,754.0,174231.0,70435.0,564.0,21.0,0.5549409090342411,0.8995422709087577,2.252146376185568,0.579151219336154,0.5693630644340786,1.3296618370432738,1.2451196662397606,81683.53519286678,0.3336941168340424,4219.509633483684,5.17,6.515216284352669,5.0,9.117408752441406,0.0,0.0,0.0,92.51,0.0,0.0,13.91919191919192,0.0,143.0,8.811923027038574,77464.0255593831,94.83,63.0,0.0,0.0,2.16216216216,8.45,8.45,1.0
60371046102000.0,Los Angeles,1.0,Good,0.0171,525.0,469.0,56.0,47.0,0.0,0.0,0.0,53.0,730.0,101250.0,21964.0,598.0,20.0,0.1705051691551553,0.994579796063316,14.281463222444716,,,,,,,,,13.032524611123018,3.0,6.0,,,,110.44,,,,,0.0,8.991168975830078,,,,,,2.0,0.0,0.0,1.0
60371031024001.0,Los Angeles,3.0,Medium,4.0033,439.0,439.0,0.0,0.0,0.0,0.0,13.0,26.0,924.0,66477.0,45736.0,601.0,54.0,0.6300720137792128,0.9971261933180282,2.563735602529171,0.6832256714622994,0.721971728737786,1.3431277019864096,1.2695016328830686,13160.908586089165,0.3469957022060698,0.0,0.0,10.68290820766405,2.0,6.0,0.0,0.0,0.0,80.86,0.0,0.0,9.258620689655173,0.0,78.0,9.513569831848145,13160.908586089165,100.0,29.0,0.0,0.0,0.0,12.0,12.0,2.0
60371113031004.0,Los Angeles,1.0,Good,2.7995,751.0,663.0,88.0,54.0,0.0,0.0,1.0,167.0,1201.0,126250.0,42655.0,942.0,0.0,0.7561796590197805,1.0000000000000002,1.2953829807403112,0.6544270917982067,0.6633332479708476,1.4308298750849988,1.3119096876891163,20102.534966485728,0.2653385841488885,0.0,0.0,8.68830134175114,4.0,6.0,0.0,0.0,0.0,135.79,0.0,0.0,8.933333333333334,0.0,66.0,8.598540306091309,20102.534966485728,100.0,23.0,0.0,0.0,2.0,4.0,4.0,1.0
60371014003011.0,Los Angeles,2.0,Good,9.0774,645.0,633.0,12.0,12.0,1.0,0.0,0.0,47.0,955.0,97935.0,35759.0,796.0,69.0,0.6760463021948313,0.9894913148364548,2.605747993814465,0.5983604456675293,0.5990940588523602,1.5159822014049589,1.2100277449833037,23190.78514560897,0.2963246984664224,0.0,0.0,2.600647994199666,5.0,8.0,0.0,0.0,0.0,89.76,0.0,0.0,10.756756756756756,0.0,54.0,9.671957015991213,23190.78514560897,100.0,21.0,0.0,0.0,4.0,15.0,15.0,1.0
60372100103002.0,Los Angeles,3.0,Medium,4.0834,249.0,187.0,62.0,62.0,67.0,0.0,31.0,39.0,664.0,24406.0,28323.0,431.0,34.0,0.7036218015056365,1.0,1.6980186355589273,0.5308819804483338,0.5955330725214525,1.733768083318039,1.7457224727874592,12439.821725725416,0.4942557483263369,5220.173913249117,41.96,64.84301560373456,2.0,6.0,0.0,0.0,0.0,25.61,0.0,0.0,26.0,0.0,211.0,10.739524841308594,7219.647812476298,58.04,8.0,0.0,0.0,2.0,4.0,4.0,2.0
60371899071000.0,Los Angeles,1.0,Good,5.9606,565.0,534.0,31.0,31.0,0.0,35.0,0.0,262.0,972.0,94638.0,51526.0,963.0,45.0,0.4986134455693282,0.9998224106633276,3.6618309215478986,0.6184321643053909,0.6130090751477519,1.517538366406341,1.4596356054818855,122253.9482878847,0.1473136391283777,4606.123058555576,3.77,25.80474659246745,3.0,6.0,0.0,0.0,0.0,17.03,0.0,0.0,14.596153846153848,0.0,660.0,10.200250625610352,117647.82522932912,96.23,96.0,0.0,0.0,0.0,4.0,4.0,1.0
60371909013009.0,Los Angeles,3.0,Medium,4.5224,374.0,271.0,103.0,31.0,234.0,25.0,11.0,44.0,1073.0,62206.0,32796.0,783.0,61.0,0.7709157159950683,1.0,1.1658753959333563,0.5420507677212166,0.5578919948794586,2.1493450125248192,2.455967428027581,13777.689024007745,0.3569780528597988,13777.689024007745,100.0,41.073337015080185,4.0,6.0,0.0,0.0,0.0,118.59,0.0,0.0,20.0,0.0,9.0,10.43447494506836,0.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0
60372111242000.0,Los Angeles,1.0,Good,5.1421,348.0,332.0,16.0,16.0,196.0,0.0,29.0,80.0,1177.0,64297.0,36376.0,1090.0,114.0,0.662833098898172,0.905324721808024,1.143360693882839,0.646876306678652,0.6379466700973397,1.592369829979959,1.4712254736250312,56393.88678375841,0.2226917932186503,22201.51981546831,39.37,57.34201464305384,2.0,6.0,0.0,0.0,39.15,59.3,0.0,0.0,13.7,0.0,56.0,10.658552169799805,12115.552703472313,21.48,8.0,0.0,0.0,2.0,3.13043478261,3.13043478261,1.0
60371285003002.0,Los Angeles,2.0,Good,2.2836,509.0,467.0,42.0,42.0,0.0,0.0,8.0,133.0,815.0,104735.0,47364.0,688.0,21.0,0.5634301240080009,0.999913409586126,2.6531594330589487,0.6291846335187417,0.6316396141238463,1.7297144383963765,1.6796866593168336,32221.445867551756,0.4596343056153556,25322.226123905253,78.59,16.277130130753676,4.0,6.303999900817871,0.0,0.0,0.0,100.39,0.0,0.0,10.38095238095238,0.0,102.0,9.005132675170898,6899.219743646499,21.41,24.0,0.0,0.0,2.0,2.0,2.0,1.0
60371397011002.0,Los Angeles,1.0,Good,2.9712,171.0,171.0,0.0,0.0,0.0,0.0,0.0,26.0,385.0,,68386.0,225.0,0.0,0.6658650409501985,1.0,1.727177505410775,0.4848924076367956,0.4472996315049597,1.31388737499839,1.2707006551640532,17125.83601973792,0.3477288816463881,0.0,0.0,8.733341591746164,5.0,9.719298362731934,0.0,0.0,0.0,96.18,0.0,0.0,16.363636363636363,0.0,56.0,8.87249755859375,17125.83601973792,100.0,18.0,0.0,0.0,4.0,12.0,12.0,1.0
60371112021012.0,Los Angeles,2.0,Good,2.5131,513.0,506.0,7.0,7.0,0.0,0.0,0.0,108.0,1067.0,126267.0,44606.0,729.0,92.0,0.7565057064118403,1.0,1.294305349138236,0.6136043402296625,0.6474844493378498,1.490085573158464,1.3890233291069136,20768.775957690206,0.2961491144240674,0.0,0.0,8.275853503184695,3.0,6.0,0.0,0.0,0.0,134.45,0.0,0.0,11.707317073170731,0.0,55.0,8.56839370727539,20768.775957690206,100.0,21.0,0.0,0.0,2.0,4.0,4.0,1.0
60371909021001.0,Los Angeles,5.0,Poor,5.746,603.0,493.0,110.0,22.0,99.0,0.0,37.0,104.0,1196.0,86250.0,61892.0,1074.0,138.0,0.4997440273787167,1.0,3.2390950905538225,0.6209793538277218,0.625489843501004,1.595957213517173,1.5624560314277698,32650.9827149098,0.4275274849685456,0.0,0.0,44.87657150134434,3.0,6.0,3310.230304701805,10.14,0.0,100.68,0.0,0.0,12.68,0.0,447.0,10.389177322387695,29340.75241020799,89.86,45.0,0.0,0.0,0.666666666667,2.0,2.0,3.0
60372074001030.0,Los Angeles,3.0,Medium,24.7539,677.0,645.0,32.0,32.0,77.0,0.0,152.0,156.0,1596.0,85455.0,42864.0,1172.0,91.0,0.5401152702718909,0.9096224258500636,2.0201128839300204,0.5366487463995082,0.526978411972493,1.9106802619129093,1.4456973936377795,32488.457009701506,0.6939081089739113,0.0,0.0,67.73606928220364,5.0,6.0,0.0,0.0,100.0,75.57,0.0,0.0,23.5,0.0,0.0,10.86299991607666,0.0,0.0,4.0,0.0,0.0,0.0,3.47368421053,3.47368421053,2.0
60372035002026.0,Los Angeles,5.0,Poor,0.7178,460.0,318.0,142.0,137.0,45.0,0.0,28.0,22.0,1037.0,62000.0,24278.0,682.0,65.0,0.3191021137576607,0.8516579656533027,5.401259599040589,,,,,,,,,27.13039788083937,4.0,6.0,,,,106.91,,,,,0.0,10.871320724487305,,,,,,1.0,15.0,15.0,3.0
60372015012004.0,Los Angeles,3.0,Medium,2.933,314.0,271.0,43.0,43.0,0.0,0.0,0.0,113.0,667.0,79413.0,34185.0,474.0,21.0,0.5642823715473997,0.9946051908521238,2.661425144481353,0.6746853453902452,0.6870898803280909,1.3925395292575569,1.3481381259650216,20056.68629547117,0.3697073753565426,0.0,0.0,6.4686378516705405,4.0,6.318840503692627,0.0,0.0,50.03,296.07,0.0,0.0,10.622222222222222,0.0,120.0,10.058298110961914,10022.20680085722,49.97,44.0,0.0,0.0,2.0,12.0,12.0,2.0
60371851012007.0,Los Angeles,3.0,Medium,3.8135,414.0,402.0,12.0,12.0,0.0,0.0,22.0,275.0,1369.0,83542.0,57417.0,873.0,145.0,0.6528812721267232,0.9996621420938164,2.18573042489694,0.654561624442407,0.6793509826604306,1.5027280842145714,1.440561840424135,18966.97619036762,0.4058663441720335,0.0,0.0,8.737783293234571,2.0,6.0,0.0,0.0,0.0,47.72,0.0,0.0,11.0,0.0,144.0,10.384441375732422,18966.97619036762,100.0,35.0,0.0,0.0,2.54545454545,9.55555555556,9.55555555556,2.0
60371943002005.0,Los Angeles,2.0,Good,4.9932,251.0,189.0,62.0,62.0,0.0,0.0,0.0,241.0,802.0,,337819.0,506.0,0.0,0.2276308548994845,0.4744100492436279,1.7613518367457173,0.4695185574770967,0.4626400687515127,2.3235657738237334,1.6429191114580122,164743.98711132514,0.0542579346567375,0.0,0.0,3.8321737368584015,9.0,9.887324333190918,0.0,0.0,0.0,317.79,0.0,0.0,19.35483870967742,0.0,121.0,10.00005340576172,24925.677122268666,15.13,59.0,0.0,0.0,1.69230769231,4.5,4.5,1.0
60371082041014.0,Los Angeles,2.0,Good,3.4477,658.0,568.0,90.0,73.0,0.0,0.0,6.0,194.0,1265.0,177283.0,75186.0,898.0,33.0,0.6870461476758614,0.9434007457977,1.6544203632138328,0.5200463200363846,0.5340615511910604,1.7341506541592575,1.1527303971301437,,,,,4.486241161535193,7.0,10.0,,,,75.97,,,22.2,,70.0,7.977564811706543,,,,,,0.0,6.0,6.0,1.0
60371273002004.0,Los Angeles,1.0,Good,4.5809,611.0,611.0,0.0,0.0,74.0,0.0,9.0,236.0,1315.0,74583.0,55693.0,1036.0,9.0,0.6402554302368052,1.0,1.9517057024378133,0.4930726679575562,0.5120315386559177,2.0188956639548232,1.761382089479072,14164.01223169322,0.5255742927895195,1574.3351366414388,11.12,26.42274489729905,3.0,6.0,0.0,0.0,0.0,23.05,0.0,0.0,12.8,0.0,349.0,8.848868370056152,12589.677095051784,88.88,4.0,0.0,0.0,2.0,6.66666666667,6.66666666667,1.0
60372016011008.0,Los Angeles,6.0,Poor,4.2581,717.0,632.0,85.0,62.0,36.0,0.0,6.0,109.0,1605.0,68594.0,27580.0,1128.0,215.0,0.395857247388967,1.0,4.934629873167896,0.6366095683037857,0.6582940373999693,1.788703513597388,1.3588266461863514,7849.635629614875,0.3203960111330756,7849.635629614875,100.0,7.043893549809559,4.0,6.0,0.0,0.0,0.0,39.44,0.0,0.0,9.36842105263158,0.0,41.0,10.433327674865724,0.0,0.0,23.0,0.0,0.0,0.0,9.0,9.0,3.0
60372627061014.0,Los Angeles,1.0,Good,0.0,472.0,456.0,16.0,6.0,0.0,0.0,68.0,310.0,1187.0,161339.0,127265.0,903.0,27.0,0.1531986171522843,0.6470426226538386,8.9941145362078,0.577100869946377,0.5844979607090559,1.6379870233678853,1.227413546233779,108214.53113362777,0.0060535062642104,0.0,0.0,4.19047483675669,5.0,7.089201927185059,0.0,0.0,100.0,32.41,0.0,0.0,15.898550724637682,0.0,0.0,9.537303924560549,0.0,0.0,5.0,0.0,0.0,2.03333333333,10.7647058824,10.7647058824,1.0
60372113101003.0,Los Angeles,2.0,Good,6.5683,390.0,314.0,76.0,76.0,308.0,12.0,22.0,80.0,1029.0,50000.0,28422.0,913.0,75.0,0.7062227766214872,1.0,1.6713957672959705,0.6696913109971057,0.6685748583052151,1.445189082018354,1.4603460710994598,85259.44239908994,0.0684828660807208,0.0,0.0,50.49814451383705,3.0,6.0,0.0,0.0,0.0,91.85,0.0,0.0,10.75,0.0,441.0,10.596074104309082,85259.44239908994,100.0,53.0,0.0,0.0,2.0,6.0,6.0,1.0
60372653061003.0,Los Angeles,4.0,Medium,8.2371,148.0,148.0,0.0,0.0,0.0,13.0,415.0,190.0,289.0,31757.0,17689.0,995.0,165.0,0.4114283646694319,0.7851270160860628,1.5528782918741526,0.4981435927335642,0.5052996634741411,1.79351153364641,1.6586380489191077,1590325.6434445682,0.0081575791824293,0.0,0.0,10.790538359322968,8.0,9.298245429992676,0.0,0.0,0.0,226.49,0.0,0.0,16.473684210526315,0.0,611.0,9.727876663208008,1590325.6434445682,100.0,223.0,0.0,0.0,2.0,6.0,6.0,2.0
60372151011001.0,Los Angeles,3.0,Medium,7.3702,663.0,653.0,10.0,10.0,16.0,0.0,142.0,564.0,1724.0,117692.0,100235.0,1516.0,57.0,0.6119909267776311,1.0,2.227097648758442,0.6080677440708577,0.5968115376415364,1.6282670706790865,1.5557036739210277,20163.390548602263,0.6918324447092082,7138.37126209904,35.4,23.65594963244348,4.0,6.39393949508667,0.0,0.0,0.0,160.01,0.0,0.0,17.40625,0.0,283.0,10.351506233215332,13025.019286503222,64.6,16.0,0.0,0.0,2.0,4.0,4.0,2.0
60372035002013.0,Los Angeles,0.0,Poor,0.0539,460.0,318.0,142.0,137.0,45.0,0.0,28.0,22.0,1037.0,62000.0,24278.0,682.0,65.0,0.0269320393545359,0.129018497851615,7.559183492892794,,,,,,,,,24.886282736932184,2.0,6.0,,,,0.0,,,,,0.0,10.87241554260254,,,,,,2.0,2.0,2.0,3.0
60371999001002.0,Los Angeles,2.0,Good,4.1869,372.0,337.0,35.0,24.0,132.0,0.0,38.0,52.0,998.0,42353.0,35385.0,718.0,81.0,0.7365111034023605,0.976142506762609,1.2186690875586788,0.6445757106002633,0.6591877522732448,1.7657358740938298,1.7108065824813143,13912.03989335619,0.4495156635371215,0.0,0.0,23.242753273951383,2.0,6.0,4269.154977493463,30.69,0.0,18.64,0.0,0.0,9.694915254237287,0.0,262.0,10.880725860595703,9642.884915862727,69.31,20.0,0.0,0.0,2.0,5.77777777778,5.77777777778,1.0
60372260011011.0,Los Angeles,2.0,Good,5.8493,558.0,448.0,110.0,70.0,142.0,0.0,5.0,80.0,1274.0,34318.0,13537.0,1003.0,133.0,0.6907399107546058,0.9672282000726176,1.6635805917719055,0.6084587846670725,0.6356226570127115,1.7757844777250578,1.6172480401979985,17295.899471335666,0.8169390338378018,17295.899471335666,100.0,62.65046619679826,3.0,6.0,0.0,0.0,0.0,9.35,0.0,0.0,15.6875,0.0,76.0,10.76605224609375,0.0,0.0,9.0,0.0,0.0,2.0,4.0,4.0,1.0
